0.0	0.0	false	2018-02-21 15:41:54.523
0.0	0.0	false	2018-02-21 15:41:54.556
0.0	0.0	false	2018-02-21 15:41:54.590
0.0	0.0	false	2018-02-21 15:41:54.623
0.0	0.0	false	2018-02-21 15:41:54.657
0.0	0.0	false	2018-02-21 15:41:54.690
0.0	0.0	false	2018-02-21 15:41:54.723
0.0	0.0	false	2018-02-21 15:41:54.756
0.0	0.0	false	2018-02-21 15:41:54.790
0.0	0.0	false	2018-02-21 15:41:54.823
0.0	0.0	false	2018-02-21 15:41:54.891
0.0	0.0	false	2018-02-21 15:41:54.923
0.0	0.0	false	2018-02-21 15:41:54.956
0.0	0.0	false	2018-02-21 15:41:54.989
0.0	0.0	false	2018-02-21 15:41:55.023
0.0	0.0	false	2018-02-21 15:41:55.056
0.0	0.0	false	2018-02-21 15:41:55.090
0.0	0.0	false	2018-02-21 15:41:55.123
0.0	0.0	false	2018-02-21 15:41:55.156
0.0	0.0	false	2018-02-21 15:41:55.257
0.0	0.0	false	2018-02-21 15:41:55.189
0.0	0.0	false	2018-02-21 15:41:55.289
0.0	0.0	false	2018-02-21 15:41:55.322
0.0	0.0	false	2018-02-21 15:41:55.356
0.0	0.0	false	2018-02-21 15:41:55.389
0.0	0.0	false	2018-02-21 15:41:55.422
0.0	0.0	false	2018-02-21 15:41:55.456
0.0	0.0	false	2018-02-21 15:41:55.489
0.0	0.0	false	2018-02-21 15:41:55.522
0.0	0.0	false	2018-02-21 15:41:55.623
0.0	0.0	false	2018-02-21 15:41:55.556
0.0	0.0	false	2018-02-21 15:41:55.656
0.0	0.0	false	2018-02-21 15:41:55.689
0.0	0.0	false	2018-02-21 15:41:55.723
728.0007	1221.6676	false	2018-02-21 15:41:55.756
1279.322	327.0146	false	2018-02-21 15:41:55.789
1539.2446	524.3026	false	2018-02-21 15:41:55.822
1756.1135	646.3038	false	2018-02-21 15:41:55.856
1576.2587	463.4312	false	2018-02-21 15:41:55.889
1008.1658	918.8599	false	2018-02-21 15:41:55.922
546.1722	1061.3937	false	2018-02-21 15:41:55.955
321.1543	1168.6263	false	2018-02-21 15:41:55.989
335.9454	1234.7896	false	2018-02-21 15:41:56.023
0.0	0.0	false	2018-02-21 15:41:56.055
0.0	0.0	false	2018-02-21 15:41:56.089
0.0	0.0	false	2018-02-21 15:41:56.123
0.0	0.0	false	2018-02-21 15:41:56.156
0.0	0.0	false	2018-02-21 15:41:56.189
0.0	0.0	false	2018-02-21 15:41:56.222
733.6511	1190.845	false	2018-02-21 15:41:56.255
498.3836	1042.3358	false	2018-02-21 15:41:56.322
488.013	1024.2904	false	2018-02-21 15:41:56.355
269.1752	1016.3369	false	2018-02-21 15:41:56.389
316.205	1116.456	false	2018-02-21 15:41:56.422
0.0	0.0	false	2018-02-21 15:41:56.455
0.0	0.0	false	2018-02-21 15:41:56.488
0.0	0.0	false	2018-02-21 15:41:56.521
702.8828	1053.3875	false	2018-02-21 15:41:56.555
0.0	0.0	false	2018-02-21 15:41:56.588
0.0	0.0	false	2018-02-21 15:41:56.621
701.5457	1052.7253	false	2018-02-21 15:41:56.655
0.0	0.0	false	2018-02-21 15:41:56.688
464.746	819.4583	false	2018-02-21 15:41:56.722
543.4249	316.0459	false	2018-02-21 15:41:56.755
670.5245	81.7764	false	2018-02-21 15:41:56.788
550.7245	179.9801	false	2018-02-21 15:41:56.821
553.5987	179.5862	false	2018-02-21 15:41:56.855
0.0	0.0	false	2018-02-21 15:41:56.888
0.0	0.0	false	2018-02-21 15:41:56.921
0.0	0.0	false	2018-02-21 15:41:56.955
0.0	0.0	false	2018-02-21 15:41:56.988
0.0	0.0	false	2018-02-21 15:41:57.021
0.0	0.0	false	2018-02-21 15:41:57.054
782.3259	72.7684	false	2018-02-21 15:41:57.089
0.0	0.0	false	2018-02-21 15:41:57.122
0.0	0.0	false	2018-02-21 15:41:57.155
0.0	0.0	false	2018-02-21 15:41:57.188
0.0	0.0	false	2018-02-21 15:41:57.222
0.0	0.0	false	2018-02-21 15:41:57.255
711.8629	104.9246	false	2018-02-21 15:41:57.288
741.3865	88.4502	false	2018-02-21 15:41:57.499
709.1464	94.0925	false	2018-02-21 15:41:57.477
743.327	91.3422	false	2018-02-21 15:41:57.433
666.0245	1006.9907	false	2018-02-21 15:41:57.525
336.3098	1109.3949	false	2018-02-21 15:41:57.564
711.2427	1079.6876	false	2018-02-21 15:41:57.649
696.043	1046.4952	false	2018-02-21 15:41:57.588
0.0	0.0	false	2018-02-21 15:41:57.763
503.6638	933.0138	false	2018-02-21 15:41:57.683
681.1832	1012.0152	false	2018-02-21 15:41:57.753
865.6328	1322.8623	false	2018-02-21 15:41:57.808
339.9078	1106.0308	false	2018-02-21 15:41:57.688
